utc_timestamp,wind_generation_actual,wind_capacity,temperature
2017-01-01 00:00:00+00:00,291760.0,37149.13,-2.117
2017-01-02 00:00:00+00:00,295097.0,37152.125,-1.154
2017-01-03 00:00:00+00:00,666170.0,37155.208,-0.239
2017-01-04 00:00:00+00:00,686581.0,37160.125,0.62
2017-01-05 00:00:00+00:00,261759.0,37163.542,-3.908
2017-01-06 00:00:00+00:00,115720.0,37176.208,-7.724
2017-01-07 00:00:00+00:00,252308.0,37181.0,-5.861
2017-01-08 00:00:00+00:00,41260.0,37181.25,-1.616
2017-01-09 00:00:00+00:00,190982.0,37187.458,-1.629
2017-01-10 00:00:00+00:00,280371.0,37198.458,-2.586
2017-01-11 00:00:00+00:00,637258.0,37209.667,-0.727
2017-01-12 00:00:00+00:00,584792.0,37225.375,1.425
2017-01-13 00:00:00+00:00,518614.0,37234.0,-0.231
2017-01-14 00:00:00+00:00,487188.0,37234.0,-0.738
2017-01-15 00:00:00+00:00,229770.0,37234.208,-2.331
2017-01-16 00:00:00+00:00,69211.0,37239.25,-4.995
2017-01-17 00:00:00+00:00,79360.0,37246.0,-6.056
2017-01-18 00:00:00+00:00,148835.0,37269.375,-6.832
2017-01-19 00:00:00+00:00,127989.0,37279.042,-6.843
2017-01-20 00:00:00+00:00,109379.0,37303.375,-5.269
2017-01-21 00:00:00+00:00,78896.0,37312.417,-4.74
2017-01-22 00:00:00+00:00,50770.0,37322.542,-6.362
2017-01-23 00:00:00+00:00,39708.0,37335.667,-6.339
2017-01-24 00:00:00+00:00,31375.0,37351.917,-4.964
2017-01-25 00:00:00+00:00,70771.0,37374.417,-5.516
2017-01-26 00:00:00+00:00,235128.0,37407.917,-5.183
2017-01-27 00:00:00+00:00,254272.0,37429.0,-4.477
2017-01-28 00:00:00+00:00,208800.0,37429.0,-3.29
2017-01-29 00:00:00+00:00,304954.0,37429.5,-0.69
2017-01-30 00:00:00+00:00,338288.0,37441.333,0.402
2017-01-31 00:00:00+00:00,124782.0,37449.667,-0.101
2017-02-01 00:00:00+00:00,221295.0,37465.625,-0.586
2017-02-02 00:00:00+00:00,254393.0,37480.75,1.655
2017-02-03 00:00:00+00:00,188035.0,37498.0,2.775
2017-02-04 00:00:00+00:00,211454.0,37498.25,2.529
2017-02-05 00:00:00+00:00,118329.0,37504.667,1.74
2017-02-06 00:00:00+00:00,152118.0,37520.292,0.192
2017-02-07 00:00:00+00:00,264514.0,37527.5,-0.467
2017-02-08 00:00:00+00:00,219680.0,37539.875,-1.916
2017-02-09 00:00:00+00:00,207537.0,37560.792,-3.184
2017-02-10 00:00:00+00:00,290957.0,37579.125,-2.467
2017-02-11 00:00:00+00:00,329649.0,37582.0,-0.959
2017-02-12 00:00:00+00:00,350274.0,37582.458,-0.893
2017-02-13 00:00:00+00:00,338184.0,37593.125,-1.107
2017-02-14 00:00:00+00:00,205086.0,37596.458,-0.422
2017-02-15 00:00:00+00:00,98877.0,37608.167,2.12
2017-02-16 00:00:00+00:00,282403.0,37636.167,3.702
2017-02-17 00:00:00+00:00,255286.0,37663.0,3.137
2017-02-18 00:00:00+00:00,160162.0,37663.25,2.587
2017-02-19 00:00:00+00:00,348513.0,37669.792,2.228
2017-02-20 00:00:00+00:00,648800.0,37688.875,5.28
2017-02-21 00:00:00+00:00,580921.0,37710.167,6.749
2017-02-22 00:00:00+00:00,826273.0,37738.0,7.353
2017-02-23 00:00:00+00:00,705405.0,37761.958,6.915
2017-02-24 00:00:00+00:00,522107.0,37784.375,2.206
2017-02-25 00:00:00+00:00,413770.0,37793.0,2.241
2017-02-26 00:00:00+00:00,545142.0,37794.458,5.047
2017-02-27 00:00:00+00:00,558406.0,37830.375,7.595
2017-02-28 00:00:00+00:00,602221.0,37885.0,4.232
2017-03-01 00:00:00+00:00,463548.0,37885.167,3.805
2017-03-02 00:00:00+00:00,640789.0,37889.167,4.735
2017-03-03 00:00:00+00:00,323881.0,37893.25,4.63
2017-03-04 00:00:00+00:00,253250.0,37899.25,7.565
2017-03-05 00:00:00+00:00,375784.0,37905.333,5.728
2017-03-06 00:00:00+00:00,244778.0,37913.333,4.165
2017-03-07 00:00:00+00:00,98965.0,37921.458,3.038
2017-03-08 00:00:00+00:00,362634.0,37932.292,3.658
2017-03-09 00:00:00+00:00,348589.0,37939.25,6.696
2017-03-10 00:00:00+00:00,301930.0,37945.208,4.873
2017-03-11 00:00:00+00:00,142767.0,37950.25,4.364
2017-03-12 00:00:00+00:00,322131.0,37956.125,3.7
2017-03-13 00:00:00+00:00,107995.0,37959.333,4.196
2017-03-14 00:00:00+00:00,282163.0,37967.292,6.6
2017-03-15 00:00:00+00:00,310125.0,37974.167,7.235
2017-03-16 00:00:00+00:00,235857.0,37978.417,7.654
2017-03-17 00:00:00+00:00,520783.0,37988.208,7.042
2017-03-18 00:00:00+00:00,666660.0,37993.25,6.253
2017-03-19 00:00:00+00:00,527129.0,37999.25,8.081
2017-03-20 00:00:00+00:00,540382.0,38005.583,9.241
2017-03-21 00:00:00+00:00,405314.0,38019.625,7.125
2017-03-22 00:00:00+00:00,168379.0,38035.042,5.15
2017-03-23 00:00:00+00:00,211125.0,38059.958,6.656
2017-03-24 00:00:00+00:00,152372.0,38082.375,6.482
2017-03-25 00:00:00+00:00,203031.0,38091.0,6.3
2017-03-26 00:00:00+00:00,79142.0,38092.167,6.311
2017-03-27 00:00:00+00:00,71217.0,38106.75,7.694
2017-03-28 00:00:00+00:00,111189.0,38128.833,10.284
2017-03-29 00:00:00+00:00,347694.0,38167.417,10.38
2017-03-30 00:00:00+00:00,213209.0,38254.083,12.413
2017-03-31 00:00:00+00:00,260810.0,38310.5,13.415
2017-04-01 00:00:00+00:00,82509.0,38316.5,12.607
2017-04-02 00:00:00+00:00,110511.0,38322.25,10.817
2017-04-03 00:00:00+00:00,58205.0,38325.5,9.252
2017-04-04 00:00:00+00:00,40668.0,38331.75,8.525
2017-04-05 00:00:00+00:00,333526.0,38341.583,7.948
2017-04-06 00:00:00+00:00,398402.0,38360.0,6.612
2017-04-07 00:00:00+00:00,404729.0,38371.5,7.747
2017-04-08 00:00:00+00:00,65959.0,38378.0,9.664
2017-04-09 00:00:00+00:00,96043.0,38390.583,12.103
2017-04-10 00:00:00+00:00,501671.0,38408.0,10.695
2017-04-11 00:00:00+00:00,363858.0,38408.917,7.487
2017-04-12 00:00:00+00:00,561134.0,38419.667,8.918
2017-04-13 00:00:00+00:00,470226.0,38428.0,8.265
2017-04-14 00:00:00+00:00,261473.0,38439.0,7.783
2017-04-15 00:00:00+00:00,537553.0,38439.5,7.711
2017-04-16 00:00:00+00:00,292343.0,38445.0,5.884
2017-04-17 00:00:00+00:00,211534.0,38445.5,4.863
2017-04-18 00:00:00+00:00,288261.0,38451.667,3.071
2017-04-19 00:00:00+00:00,164624.0,38461.333,1.878
2017-04-20 00:00:00+00:00,122121.0,38489.0,3.776
2017-04-21 00:00:00+00:00,447725.0,38511.417,7.29
2017-04-22 00:00:00+00:00,545894.0,38516.0,6.577
2017-04-23 00:00:00+00:00,393912.0,38516.75,4.993
2017-04-24 00:00:00+00:00,325096.0,38527.833,7.62
2017-04-25 00:00:00+00:00,241646.0,38560.417,6.295
2017-04-26 00:00:00+00:00,54224.0,38580.167,4.605
2017-04-27 00:00:00+00:00,119393.0,38631.833,4.867
2017-04-28 00:00:00+00:00,92231.0,38697.5,5.609
2017-04-29 00:00:00+00:00,109135.0,38715.083,6.497
2017-04-30 00:00:00+00:00,435488.0,38727.25,8.826
2017-05-01 00:00:00+00:00,440711.0,38730.0,8.326
2017-05-02 00:00:00+00:00,403337.0,38730.5,8.106
2017-05-03 00:00:00+00:00,312197.0,38737.417,9.628
2017-05-04 00:00:00+00:00,367414.0,38754.417,8.852
2017-05-05 00:00:00+00:00,147426.0,38770.5,9.058
2017-05-06 00:00:00+00:00,104874.0,38776.5,11.69
2017-05-07 00:00:00+00:00,102374.0,38782.25,11.844
2017-05-08 00:00:00+00:00,267935.0,38786.0,8.347
2017-05-09 00:00:00+00:00,77053.0,38797.75,7.125
2017-05-10 00:00:00+00:00,107245.0,38807.5,9.171
2017-05-11 00:00:00+00:00,199238.0,38827.5,13.241
2017-05-12 00:00:00+00:00,192297.0,38866.0,14.382
2017-05-13 00:00:00+00:00,77733.0,38866.5,14.918
2017-05-14 00:00:00+00:00,87588.0,38873.083,14.542
2017-05-15 00:00:00+00:00,71277.0,38886.417,14.466
2017-05-16 00:00:00+00:00,124899.0,38905.417,16.43
2017-05-17 00:00:00+00:00,187555.0,38945.75,18.653
2017-05-18 00:00:00+00:00,189878.0,38979.5,17.861
2017-05-19 00:00:00+00:00,215484.0,39019.083,14.728
2017-05-20 00:00:00+00:00,153794.0,39031.5,12.458
2017-05-21 00:00:00+00:00,72354.0,39038.667,14.065
2017-05-22 00:00:00+00:00,67127.0,39060.667,15.918
2017-05-23 00:00:00+00:00,237765.0,39103.333,16.941
2017-05-24 00:00:00+00:00,256284.0,39130.0,14.158
2017-05-25 00:00:00+00:00,150752.0,39143.083,15.039
2017-05-26 00:00:00+00:00,88714.0,39167.0,17.108
2017-05-27 00:00:00+00:00,209170.0,39178.0,19.467
2017-05-28 00:00:00+00:00,161906.0,39180.75,20.72
2017-05-29 00:00:00+00:00,55639.0,39214.667,22.122
2017-05-30 00:00:00+00:00,212498.0,39264.833,20.162
2017-05-31 00:00:00+00:00,304099.0,39373.5,17.253
2017-06-01 00:00:00+00:00,88552.0,39379.75,17.031
2017-06-02 00:00:00+00:00,50812.0,39388.0,19.422
2017-06-03 00:00:00+00:00,97750.0,39388.0,19.143
2017-06-04 00:00:00+00:00,231529.0,39388.5,15.787
2017-06-05 00:00:00+00:00,121557.0,39394.25,15.428
2017-06-06 00:00:00+00:00,452614.0,39397.0,14.83
2017-06-07 00:00:00+00:00,669215.0,39397.25,12.481
2017-06-08 00:00:00+00:00,282754.0,39400.833,15.527
2017-06-09 00:00:00+00:00,236119.0,39410.75,16.604
2017-06-10 00:00:00+00:00,89475.0,39419.0,17.043
2017-06-11 00:00:00+00:00,196269.0,39419.167,20.641
2017-06-12 00:00:00+00:00,508763.0,39422.0,17.798
2017-06-13 00:00:00+00:00,306512.0,39433.167,16.21
2017-06-14 00:00:00+00:00,67956.0,39436.0,17.502
2017-06-15 00:00:00+00:00,149845.0,39447.75,20.498
2017-06-16 00:00:00+00:00,481136.0,39456.25,16.912
2017-06-17 00:00:00+00:00,252583.0,39459.0,16.168
2017-06-18 00:00:00+00:00,45996.0,39459.167,19.327
2017-06-19 00:00:00+00:00,31185.0,39461.75,22.524
2017-06-20 00:00:00+00:00,148476.0,39470.583,22.865
2017-06-21 00:00:00+00:00,53052.0,39480.0,21.218
2017-06-22 00:00:00+00:00,272140.0,39514.333,23.085
2017-06-23 00:00:00+00:00,427695.0,39529.0,20.286
2017-06-24 00:00:00+00:00,378219.0,39529.0,18.963
2017-06-25 00:00:00+00:00,346376.0,39531.083,18.554
2017-06-26 00:00:00+00:00,216416.0,39556.167,18.932
2017-06-27 00:00:00+00:00,97722.0,39583.333,18.504
2017-06-28 00:00:00+00:00,254199.0,39626.333,19.135
2017-06-29 00:00:00+00:00,193696.0,39704.833,17.055
2017-06-30 00:00:00+00:00,379305.0,39802.5,16.29
2017-07-01 00:00:00+00:00,326424.0,39808.0,15.763
2017-07-02 00:00:00+00:00,312885.0,39808.0,15.735
2017-07-03 00:00:00+00:00,274606.0,39808.0,16.783
2017-07-04 00:00:00+00:00,172133.0,39808.583,18.089
2017-07-05 00:00:00+00:00,33865.0,39815.0,19.81
2017-07-06 00:00:00+00:00,51187.0,39815.5,22.014
2017-07-07 00:00:00+00:00,123188.0,39821.0,22.004
2017-07-08 00:00:00+00:00,132110.0,39821.0,21.413
2017-07-09 00:00:00+00:00,49087.0,39821.833,20.576
2017-07-10 00:00:00+00:00,85881.0,39832.333,19.569
2017-07-11 00:00:00+00:00,172820.0,39848.75,18.114
2017-07-12 00:00:00+00:00,353671.0,39869.333,16.563
2017-07-13 00:00:00+00:00,183808.0,39885.917,15.457
2017-07-14 00:00:00+00:00,85725.0,39907.25,16.341
2017-07-15 00:00:00+00:00,81751.0,39910.75,15.895
2017-07-16 00:00:00+00:00,160913.0,39919.25,18.222
2017-07-17 00:00:00+00:00,98540.0,39922.75,19.098
2017-07-18 00:00:00+00:00,79390.0,39932.0,20.387
2017-07-19 00:00:00+00:00,234005.0,39945.75,23.002
2017-07-20 00:00:00+00:00,163699.0,39978.333,20.501
2017-07-21 00:00:00+00:00,110595.0,40004.25,20.195
2017-07-22 00:00:00+00:00,166011.0,40007.0,20.883
2017-07-23 00:00:00+00:00,207803.0,40008.167,18.125
2017-07-24 00:00:00+00:00,85818.0,40023.083,15.713
2017-07-25 00:00:00+00:00,289621.0,40049.25,14.616
2017-07-26 00:00:00+00:00,248694.0,40089.333,16.076
2017-07-27 00:00:00+00:00,176047.0,40143.333,17.181
2017-07-28 00:00:00+00:00,287307.0,40213.917,17.072
2017-07-29 00:00:00+00:00,293624.0,40225.167,19.722
2017-07-30 00:00:00+00:00,327095.0,40242.167,21.611
2017-07-31 00:00:00+00:00,125194.0,40288.833,20.973
2017-08-01 00:00:00+00:00,100078.0,40298.0,21.36
2017-08-02 00:00:00+00:00,103491.0,40298.417,20.93
2017-08-03 00:00:00+00:00,402364.0,40303.0,21.525
2017-08-04 00:00:00+00:00,455380.0,40303.0,19.737
2017-08-05 00:00:00+00:00,232880.0,40303.0,18.367
2017-08-06 00:00:00+00:00,168418.0,40303.0,16.519
2017-08-07 00:00:00+00:00,123846.0,40304.0,17.998
2017-08-08 00:00:00+00:00,247468.0,40315.833,18.359
2017-08-09 00:00:00+00:00,208820.0,40326.333,18.011
2017-08-10 00:00:00+00:00,100274.0,40341.333,16.289
2017-08-11 00:00:00+00:00,108575.0,40346.333,14.753
2017-08-12 00:00:00+00:00,305906.0,40361.0,15.342
2017-08-13 00:00:00+00:00,101263.0,40361.25,16.609
2017-08-14 00:00:00+00:00,136418.0,40365.083,18.427
2017-08-15 00:00:00+00:00,182062.0,40378.25,20.711
2017-08-16 00:00:00+00:00,68591.0,40393.833,19.274
2017-08-17 00:00:00+00:00,207759.0,40415.167,19.839
2017-08-18 00:00:00+00:00,190790.0,40428.583,19.022
2017-08-19 00:00:00+00:00,362034.0,40435.0,15.404
2017-08-20 00:00:00+00:00,314055.0,40435.5,14.424
2017-08-21 00:00:00+00:00,211871.0,40441.917,15.157
2017-08-22 00:00:00+00:00,87145.0,40453.583,15.645
2017-08-23 00:00:00+00:00,83430.0,40473.583,17.579
2017-08-24 00:00:00+00:00,188631.0,40503.167,18.356
2017-08-25 00:00:00+00:00,84579.0,40516.333,19.113
2017-08-26 00:00:00+00:00,51278.0,40520.5,20.14
2017-08-27 00:00:00+00:00,130054.0,40526.5,18.854
2017-08-28 00:00:00+00:00,45221.0,40534.167,18.938
2017-08-29 00:00:00+00:00,98155.0,40561.917,20.751
2017-08-30 00:00:00+00:00,190434.0,40608.417,21.566
2017-08-31 00:00:00+00:00,208496.0,40647.167,17.007
2017-09-01 00:00:00+00:00,34230.0,40660.417,14.006
2017-09-02 00:00:00+00:00,37368.0,40665.833,12.999
2017-09-03 00:00:00+00:00,26176.0,40676.083,13.438
2017-09-04 00:00:00+00:00,81042.0,40689.75,14.697
2017-09-05 00:00:00+00:00,107605.0,40710.417,17.145
2017-09-06 00:00:00+00:00,409909.0,40726.917,16.057
2017-09-07 00:00:00+00:00,328329.0,40739.667,13.986
2017-09-08 00:00:00+00:00,516672.0,40769.167,13.931
2017-09-09 00:00:00+00:00,276055.0,40771.0,13.844
2017-09-10 00:00:00+00:00,307770.0,40771.917,13.336
2017-09-11 00:00:00+00:00,576260.0,40782.917,13.438
2017-09-12 00:00:00+00:00,460805.0,40793.917,12.688
2017-09-13 00:00:00+00:00,761748.0,40805.0,13.654
2017-09-14 00:00:00+00:00,633356.0,40819.833,11.868
2017-09-15 00:00:00+00:00,316345.0,40862.833,11.349
2017-09-16 00:00:00+00:00,68909.0,40872.25,10.454
2017-09-17 00:00:00+00:00,25429.0,40875.5,10.61
2017-09-18 00:00:00+00:00,55374.0,40884.167,10.298
2017-09-19 00:00:00+00:00,86278.0,40922.667,10.474
2017-09-20 00:00:00+00:00,137562.0,40964.5,10.905
2017-09-21 00:00:00+00:00,45207.0,40983.0,12.086
2017-09-22 00:00:00+00:00,16482.0,41006.083,13.05
2017-09-23 00:00:00+00:00,28876.0,41018.5,13.081
2017-09-24 00:00:00+00:00,53473.0,41028.583,13.065
2017-09-25 00:00:00+00:00,104589.0,41082.417,12.732
2017-09-26 00:00:00+00:00,139097.0,41124.167,13.02
2017-09-27 00:00:00+00:00,144546.0,41178.583,13.839
2017-09-28 00:00:00+00:00,132504.0,41283.917,14.763
2017-09-29 00:00:00+00:00,177384.0,41407.583,15.96
2017-09-30 00:00:00+00:00,198304.0,41447.0,14.196
2017-10-01 00:00:00+00:00,218240.0,41447.25,11.631
2017-10-02 00:00:00+00:00,574756.0,41450.0,12.96
2017-10-03 00:00:00+00:00,459133.0,41450.0,11.662
2017-10-04 00:00:00+00:00,642752.0,41450.0,10.588
2017-10-05 00:00:00+00:00,742247.0,41450.5,10.756
2017-10-06 00:00:00+00:00,580860.0,41456.0,9.048
2017-10-07 00:00:00+00:00,646636.0,41456.0,9.424
2017-10-08 00:00:00+00:00,302850.0,41456.25,9.961
2017-10-09 00:00:00+00:00,164782.0,41459.0,9.161
2017-10-10 00:00:00+00:00,331486.0,41459.417,11.132
2017-10-11 00:00:00+00:00,521617.0,41464.25,12.777
2017-10-12 00:00:00+00:00,616932.0,41467.583,12.106
2017-10-13 00:00:00+00:00,297711.0,41474.25,12.648
2017-10-14 00:00:00+00:00,293480.0,41477.0,14.315
2017-10-15 00:00:00+00:00,224279.0,41477.25,13.941
2017-10-16 00:00:00+00:00,251438.0,41480.583,14.808
2017-10-17 00:00:00+00:00,260015.0,41487.417,14.253
2017-10-18 00:00:00+00:00,64254.0,41492.667,12.798
2017-10-19 00:00:00+00:00,160673.0,41501.417,12.784
2017-10-20 00:00:00+00:00,351582.0,41517.25,12.363
2017-10-21 00:00:00+00:00,285417.0,41520.0,11.676
2017-10-22 00:00:00+00:00,424765.0,41520.0,8.834
2017-10-23 00:00:00+00:00,258994.0,41520.417,8.526
2017-10-24 00:00:00+00:00,290403.0,41525.333,10.969
2017-10-25 00:00:00+00:00,454958.0,41530.833,12.635
2017-10-26 00:00:00+00:00,327707.0,41551.917,11.602
2017-10-27 00:00:00+00:00,528190.0,41562.25,9.523
2017-10-28 00:00:00+00:00,819820.0,41565.25,8.441
2017-10-29 00:00:00+00:00,720109.0,41568.0,8.108
2017-10-30 00:00:00+00:00,407048.0,41568.125,5.063
2017-10-31 00:00:00+00:00,256958.0,41571.0,5.615
2017-11-01 00:00:00+00:00,420446.0,41571.375,7.992
2017-11-02 00:00:00+00:00,336744.0,41580.708,8.555
2017-11-03 00:00:00+00:00,115926.0,41597.167,7.538
2017-11-04 00:00:00+00:00,309378.0,41601.208,8.249
2017-11-05 00:00:00+00:00,259370.0,41606.333,7.202
2017-11-06 00:00:00+00:00,98415.0,41614.583,4.497
2017-11-07 00:00:00+00:00,148783.0,41628.875,4.272
2017-11-08 00:00:00+00:00,62667.0,41650.0,5.312
2017-11-09 00:00:00+00:00,210486.0,41673.708,5.322
2017-11-10 00:00:00+00:00,627817.0,41690.0,5.185
2017-11-11 00:00:00+00:00,530921.0,41690.208,4.522
2017-11-12 00:00:00+00:00,235424.0,41695.292,3.348
2017-11-13 00:00:00+00:00,205070.0,41702.25,2.895
2017-11-14 00:00:00+00:00,294483.0,41709.042,2.71
2017-11-15 00:00:00+00:00,98028.0,41734.042,3.859
2017-11-16 00:00:00+00:00,179490.0,41759.583,3.422
2017-11-17 00:00:00+00:00,204464.0,41796.333,3.228
2017-11-18 00:00:00+00:00,606664.0,41804.0,2.638
2017-11-19 00:00:00+00:00,721237.0,41804.625,3.116
2017-11-20 00:00:00+00:00,380285.0,41819.417,2.515
2017-11-21 00:00:00+00:00,318593.0,41830.292,5.692
2017-11-22 00:00:00+00:00,588235.0,41860.917,6.446
2017-11-23 00:00:00+00:00,730725.0,41883.292,7.445
2017-11-24 00:00:00+00:00,313086.0,41913.5,7.122
2017-11-25 00:00:00+00:00,238671.0,41925.583,3.458
2017-11-26 00:00:00+00:00,599329.0,41939.792,1.653
2017-11-27 00:00:00+00:00,743280.0,41959.042,2.517
2017-11-28 00:00:00+00:00,514932.0,41983.542,2.921
2017-11-29 00:00:00+00:00,99654.0,41997.0,0.805
2017-11-30 00:00:00+00:00,66388.0,42021.667,-0.171
2017-12-01 00:00:00+00:00,52324.0,42060.75,-0.778
2017-12-02 00:00:00+00:00,126273.0,42078.208,-1.598
2017-12-03 00:00:00+00:00,387488.0,42084.292,-1.074
2017-12-04 00:00:00+00:00,479800.0,42114.708,1.545
2017-12-05 00:00:00+00:00,611486.0,42132.292,2.761
2017-12-06 00:00:00+00:00,632499.0,42163.0,2.68
2017-12-07 00:00:00+00:00,743722.0,42188.083,1.532
2017-12-08 00:00:00+00:00,652825.0,42236.125,1.313
2017-12-09 00:00:00+00:00,712318.0,42239.0,-0.912
2017-12-10 00:00:00+00:00,622944.0,42240.583,-0.501
2017-12-11 00:00:00+00:00,415106.0,42277.875,1.579
2017-12-12 00:00:00+00:00,590097.0,42299.208,0.438
2017-12-13 00:00:00+00:00,721539.0,42328.5,0.106
2017-12-14 00:00:00+00:00,666438.0,42364.125,1.912
2017-12-15 00:00:00+00:00,176421.0,42390.125,0.834
2017-12-16 00:00:00+00:00,277392.0,42393.25,0.371
2017-12-17 00:00:00+00:00,250721.0,42399.333,-0.397
2017-12-18 00:00:00+00:00,134841.0,42408.292,-0.948
2017-12-19 00:00:00+00:00,99098.0,42440.792,0.24
2017-12-20 00:00:00+00:00,90882.0,42507.917,1.634
2017-12-21 00:00:00+00:00,259038.0,42577.167,3.45
2017-12-22 00:00:00+00:00,228772.0,42627.417,4.033
2017-12-23 00:00:00+00:00,748074.0,42637.125,5.266
2017-12-24 00:00:00+00:00,812420.0,42640.0,5.674
2017-12-25 00:00:00+00:00,587810.0,42640.125,3.599
2017-12-26 00:00:00+00:00,717450.0,42643.917,2.639
2017-12-27 00:00:00+00:00,394505.0,42668.167,1.951
2017-12-28 00:00:00+00:00,506423.0,42745.0,0.806
